days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
41.163194	33.077778	13.125	   NA	51.7759	52.7214	50.0271	52.2030	53.3994	45.0938	47.2633	44.9532	44.3366	47.2161	45.0369	47.0727	45.8183	46.1259	49.3985	51.7669	53.2449	52.0254	1.27	0.57	45.6500	1.26	0.51	48.9045	3.09	1.26
41.288194	33.202778	13.25	   NA	52.2585	53.2195	50.4958	52.7137	53.9091	45.5662	47.6780	45.3689	44.7811	47.6428	45.4432	47.5150	46.2649	46.5452	49.8600	52.2743	53.7165	52.5193	1.29	0.58	46.0800	1.25	0.51	49.3626	3.12	1.27
41.413194	33.327778	13.375	   NA	52.7639	53.7105	50.9567	53.2170	54.3948	46.0293	48.1264	45.7963	45.2103	48.0909	45.8759	47.9841	46.6884	46.9787	50.3104	52.7688	54.2061	53.0086	1.30	0.58	46.5215	1.26	0.51	49.8227	3.14	1.28
41.538194	33.452778	13.5	   NA	53.2837	54.2041	51.4316	53.7020	54.8616	46.5053	48.5832	46.2050	45.6481	48.5131	46.2924	48.4587	47.0963	47.3908	50.7796	53.2488	54.7190	53.4966	1.30	0.58	46.9579	1.26	0.52	50.2822	3.18	1.30
41.663194	33.577778	13.625	   NA	53.8095	54.6814	51.9222	54.1948	55.3415	46.9999	49.0355	46.6329	46.0799	48.9459	46.7288	48.9312	47.5186	47.8158	51.2743	53.7293	55.2361	53.9899	1.29	0.58	47.4038	1.27	0.52	50.7509	3.21	1.31
41.788194	33.702778	13.75	   NA	54.3125	55.1551	52.4148	54.7109	55.8258	47.4622	49.4709	47.0908	46.4677	49.4324	47.2143	49.3704	47.9596	48.2747	51.7657	54.2216	55.7573	54.4838	1.29	0.58	47.8564	1.28	0.52	51.2249	3.24	1.32
41.913194	33.827778	13.875	   NA	54.8056	55.6574	52.9006	55.2152	56.3103	47.9245	49.8816	47.5278	46.8287	49.8827	47.6839	49.7651	48.4031	48.7286	52.2396	54.7318	56.2824	54.9778	1.29	0.58	48.2882	1.29	0.53	51.6918	3.28	1.34
42.038194	33.952778	14	   NA	55.3192	56.1652	53.3694	55.7041	56.7829	48.3690	50.3009	47.9234	47.1728	50.3232	48.1339	50.1777	48.8345	49.1568	52.7033	55.2377	56.8072	55.4682	1.29	0.58	48.7039	1.31	0.53	52.1529	3.33	1.36
42.163194	34.077778	14.125	   NA	55.8195	56.6705	53.8437	56.1873	57.2674	48.7789	50.7419	48.3146	47.5436	50.8008	48.5877	50.6299	49.2293	49.5768	53.1849	55.7297	57.3250	55.9577	1.30	0.58	49.1279	1.34	0.55	52.6126	3.37	1.38
42.288194	34.202778	14.25	   NA	56.3081	57.1752	54.3290	56.6617	57.7560	49.2227	51.1562	48.7564	47.9686	51.2899	49.0304	51.0485	49.6154	50.0046	53.6795	56.2203	57.8270	56.4460	1.30	0.58	49.5707	1.35	0.55	53.0659	3.42	1.39
42.413194	34.327778	14.375	   NA	56.8020	57.6766	54.7976	57.1437	58.2489	49.6430	51.5384	49.2005	48.3999	51.7687	49.4713	51.4388	50.0517	50.4166	54.1704	56.7085	58.3254	56.9338	1.31	0.59	50.0036	1.35	0.55	53.5186	3.45	1.41
42.538194	34.452778	14.5	   NA	57.2830	58.1695	55.2629	57.6410	58.7595	50.0525	51.9740	49.6288	48.8217	52.2189	49.9012	51.8849	50.5078	50.8358	54.6547	57.2077	58.8309	57.4232	1.33	0.59	50.4329	1.36	0.55	53.9870	3.49	1.42
