days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
22.085417	14	-5.952778	NA	13548.8084	12836.4241	12105.5635	12342.6916	12738.1626	12468.4407	11966.1717	12188.6329	11617.6046	11025.5284	9792.472	12331.8457	11301.6738	10298.0799	11994.7152	12083.8765	13344.6293	12714.3300	552.39	247.04	11509.8084	978.10	399.31	11892.4701	1023.72	417.93
22.210417	14.125	-5.827778	NA	13531.1448	12853.3512	12086.5492	12283.1187	12696.3958	12481.8139	12217.5284	12136.1824	11614.5098	11006.925	9810.3788	12260.4383	11349.7771	10438.3526	11963.0984	12105.8279	13328.7161	12690.1119	562.13	251.39	11544.5564	998.27	407.54	11907.7017	965.02	393.97
22.335417	14.25	-5.702778	NA	13513.4813	12870.2782	12067.5348	12223.5458	12654.6289	12495.1871	12468.8852	12083.7319	11611.415	10988.3216	9828.2856	12189.0309	11397.8803	10578.6254	11931.4816	12127.7793	13312.8029	12665.8938	573.15	256.32	11579.3044	1029.66	420.36	11922.9334	908.56	370.92
22.460417	14.375	-5.577778	NA	13495.8177	12887.2053	12048.5204	12163.9729	12612.8621	12508.5603	12720.242	12031.2815	11608.3202	10969.7181	9846.1924	12117.6235	11445.9836	10718.8981	11899.8647	12149.7307	13296.8897	12641.6757	585.39	261.79	11614.0524	1071.30	437.36	11938.1650	854.80	348.97
22.585417	14.5	-5.452778	NA	13478.1542	12904.1323	12029.5061	12104.4	12571.0952	12521.9335	12971.5987	11978.831	11605.2254	10951.1147	9864.0992	12046.2162	11494.0869	10859.1708	11868.2479	12171.6822	13280.9765	12617.4576	598.76	267.77	11648.8004	1122.04	458.07	11953.3967	804.27	328.34
22.710417	14.625	-5.327778	NA	13460.4906	12921.0594	12010.4917	12044.8271	12529.3284	12535.3067	13222.9555	11926.3806	11602.1306	10932.5113	9882.006	11974.8088	11542.1901	10999.4436	11836.6311	12193.6336	13265.0633	12593.2394	613.19	274.23	11683.5485	1180.72	482.03	11968.6284	757.63	309.30
22.835417	14.75	-5.202778	NA	13442.827	12937.9864	11991.4774	11985.2542	12487.5615	12548.6799	13474.3123	11873.9301	11599.0358	10913.9079	9899.9128	11903.4014	11590.2934	11139.7163	11805.0142	12215.585	13249.1501	12569.0213	628.62	281.13	11718.2965	1246.20	508.76	11983.8601	715.62	292.15
22.960417	14.875	-5.077778	NA	13425.1635	12954.9135	11972.463	11925.6813	12445.7947	12562.0531	13725.6691	11821.4796	11595.941	10895.3045	9917.8196	11831.994	11638.3967	11279.9891	11773.3974	12237.5365	13233.2368	12544.8032	644.96	288.44	11753.0445	1317.49	537.86	11999.0917	679.12	277.25
23.085417	15	-4.952778	NA	13407.4999	12971.8405	11953.4486	11866.1084	12404.0278	12575.4264	13977.0258	11769.0292	11592.8462	10876.7011	9935.7264	11760.5866	11686.4999	11420.2618	11741.7806	12259.4879	13217.3236	12520.5850	662.16	296.13	11787.7925	1393.68	568.97	12014.3234	649.05	264.98
23.210417	15.125	-4.827778	NA	13389.8364	12988.7676	11934.4343	11806.5355	12362.261	12588.7996	14228.3826	11716.5787	11589.7514	10858.0977	9953.6333	11689.1793	11734.6032	11560.5345	11710.1637	12281.4393	13201.4104	12496.3670	680.14	304.17	11822.5405	1474.02	601.76	12029.5551	626.34	255.70
