days.origin	days.water	days.manure	code	NO	N2O	CO2	CH4	NH3	H2O
44.663194	36.577778	16.625	GWL02	7.1674	56.2277	100.2604	61.4115	57.2858	12940.9088
44.788194	36.702778	16.75	GWL02	7.1131	42.8067	98.2948	61.7089	57.2117	13078.0470
44.913194	36.827778	16.875	GWL02	7.0585	62.4989	99.5464	53.7588	55.5256	12259.0201
45.038194	36.952778	17	GWL02	7.2794	72.0789	98.6891	71.6567	53.9718	11432.0489
45.163194	37.077778	17.125	GWL02	6.8925	61.7452	99.1825	84.1845	54.6138	11978.1570
45.288194	37.202778	17.25	GWL02	6.8854	51.3406	98.5387	72.1226	52.4792	10710.9330
45.413194	37.327778	17.375	GWL02	6.7247	52.1331	98.4394	67.4230	52.4494	12126.1584
45.538194	37.452778	17.5	GWL02	6.5623	69.4811	97.9358	64.0070	52.3924	12752.1066
45.663194	37.577778	17.625	GWL02	8.7049	78.6843	96.1263	60.1145	51.3831	11865.7807
45.788194	37.702778	17.75	GWL02	10.3368	69.5201	95.1573	54.8767	48.7769	9605.6877
45.913194	37.827778	17.875	GWL02	5.7773	44.7462	96.8504	61.2382	48.4839	10141.0572
46.038194	37.952778	18	GWL02	6.2788	53.3568	98.1206	53.5815	49.2535	11633.4975
46.163194	38.077778	18.125	GWL02	6.1528	50.4216	93.3362	45.9362	48.0684	10769.1655
46.288194	38.202778	18.25	GWL02	6.1609	44.5138	91.7448	48.5529	47.4769	11108.9162
46.413194	38.327778	18.375	GWL02	6.1615	46.4989	92.1950	59.5912	47.9719	11534.4631
46.538194	38.452778	18.5	GWL02	6.1980	65.8753	92.6242	67.4164	47.3118	10119.6593
46.663194	38.577778	18.625	GWL02	7.1113	61.8059	95.0838	45.9605	46.7256	10586.9158
46.788194	38.702778	18.75	GWL02	7.4277	59.5478	94.8794	45.8752	46.5793	10932.0389
46.913194	38.827778	18.875	GWL02	5.6209	66.5924	94.4516	57.6415	46.5060	11800.1425
47.038194	38.952778	19	GWL02	6.0615	71.0328	94.8738	74.0567	45.6960	11610.4287
47.163194	39.077778	19.125	GWL02	5.9852	64.1790	96.2949	80.8821	45.5562	11861.9046
47.288194	39.202778	19.25	GWL02	5.9775	60.0626	99.7384	75.9764	44.5470	10259.5557
47.413194	39.327778	19.375	GWL02	5.8614	67.4591	102.3942	68.6589	44.5073	10311.3933
47.538194	39.452778	19.5	GWL02	5.8983	81.7420	103.8216	59.5686	45.3633	11651.6477
47.663194	39.577778	19.625	GWL02	5.9643	72.7312	104.3601	57.8921	45.0944	12046.3470
47.788194	39.702778	19.75	GWL02	6.0164	54.5441	104.1462	67.2463	43.9647	11621.8629
47.913194	39.827778	19.875	GWL02	5.8204	90.8717	104.4379	71.5192	44.4729	12474.0909
3.125	-4.960417	-24.913194	GWL03	6.3159	-18.8150	104.1558	-37.3229	19.2318	13107.6996
3.25	-4.835417	-24.788194	GWL03	6.3492	-26.3066	104.0296	-36.5572	19.7147	15012.7956
3.375	-4.710417	-24.663194	GWL03	6.7316	-13.6836	101.8526	-37.1346	17.9428	9563.2353
3.5	-4.585417	-24.538194	GWL03	6.6605	10.3244	97.9684	-37.0829	18.5952	9913.7845
3.625	-4.460417	-24.413194	GWL03	6.7425	-4.6563	96.5656	-37.2842	18.3737	9034.8940
3.75	-4.335417	-24.288194	GWL03	6.8036	-0.0855	94.1152	-36.9540	18.4809	9387.2464
3.875	-4.210417	-24.163194	GWL03	6.5743	-14.5318	96.1197	-36.7784	19.3516	11506.9249
4	-4.085417	-24.038194	GWL03	6.2830	-3.1647	99.3470	-37.9949	20.8916	12112.0377
4.125	-3.960417	-23.913194	GWL03	6.3906	8.2023	102.4676	-36.2783	20.5515	11127.7161
4.25	-3.835417	-23.788194	GWL03	6.2648	-18.9979	102.6367	-36.4340	19.9188	9631.5804
4.375	-3.710417	-23.663194	GWL03	6.7184	-28.0640	101.4507	-36.6517	20.6974	13903.1098
4.5	-3.585417	-23.538194	GWL03	6.5582	-17.5694	96.2546	-37.0946	21.0525	11470.8132
4.625	-3.460417	-23.413194	GWL03	6.5187	-11.6827	92.6020	-36.8854	20.9955	9299.3402
4.75	-3.335417	-23.288194	GWL03	6.0907	-12.4299	93.4665	-36.9002	21.9644	10937.1412
4.875	-3.210417	-23.163194	GWL03	5.9284	-10.2543	96.9765	-36.2110	23.6324	13282.5338
5	-3.085417	-23.038194	GWL03	5.7050	-34.1322	99.5089	-36.6833	24.7354	17474.5264
5.125	-2.960417	-22.913194	GWL03	5.6301	-36.2359	99.9471	-37.2707	23.3636	12743.5570
5.25	-2.835417	-22.788194	GWL03	5.8050	-19.9168	99.7423	-36.6644	22.6403	10668.8270
5.375	-2.710417	-22.663194	GWL03	5.7514	-3.2352	97.9988	-36.4217	23.9649	10765.9291
5.5	-2.585417	-22.538194	GWL03	5.5012	-39.0324	95.5794	-35.7813	26.3242	18503.7767
5.625	-2.460417	-22.413194	GWL03	5.7454	6.9006	93.8943	-36.0002	24.3799	9467.0190
5.75	-2.335417	-22.288194	GWL03	5.2901	0.9384	92.6274	-36.5294	25.4396	10562.9819
5.875	-2.210417	-22.163194	GWL03	5.3333	-12.9526	95.5888	-35.7838	26.1066	10582.9918
6	-2.085417	-22.038194	GWL03	5.0350	-10.3012	97.5404	-35.6341	27.0190	11229.2882
6.125	-1.960417	-21.913194	GWL03	5.0262	16.7109	96.4686	-36.0318	26.8830	10805.5578
6.25	-1.835417	-21.788194	GWL03	5.2308	-24.1263	95.8579	-36.5194	26.9969	11293.9696
6.375	-1.710417	-21.663194	GWL03	4.9818	19.7534	95.8722	-36.3799	26.9877	8590.4650
6.5	-1.585417	-21.538194	GWL03	5.4111	-32.2038	94.8655	-36.2620	28.0026	11623.7494
6.625	-1.460417	-21.413194	GWL03	5.3154	-4.8059	90.7670	-36.4018	27.5186	9231.6238
6.75	-1.335417	-21.288194	GWL03	5.2724	2.8405	89.6948	-35.9884	28.4313	10216.4270
6.875	-1.210417	-21.163194	GWL03	5.3700	-10.8689	91.8881	-35.8240	29.4631	12131.7526
7	-1.085417	-21.038194	GWL03	5.2180	-9.3542	93.5973	-36.1052	29.2127	10040.1380
7.125	-0.960417	-20.913194	GWL03	5.0622	1.9353	94.0597	-36.2512	29.5795	8817.1381
7.25	-0.835417	-20.788194	GWL03	5.0738	-11.8454	96.5588	-36.1783	30.1965	13416.8927
7.375	-0.710417	-20.663194	GWL03	5.4220	-27.2138	95.3018	-35.1326	32.2959	16851.9466
7.5	-0.585417	-20.538194	GWL03	5.4582	-22.6895	92.5653	-35.7206	31.1447	10433.5103
7.625	-0.460417	-20.413194	GWL03	5.1550	-24.3714	90.5344	-36.0951	31.7384	10764.2532
7.75	-0.335417	-20.288194	GWL03	4.8406	-26.2910	88.5295	-36.4602	32.3962	11339.3870
7.875	-0.210417	-20.163194	GWL03	5.0170	8.8039	88.9569	-37.0308	32.1687	9338.8368
8	-0.085417	-20.038194	GWL03	5.0428	13.6534	89.0251	-37.1078	32.1343	9060.2546
8.085417	0	-19.952778	GWL03	5.0428	13.6540	89.0251	-37.1077	32.1343	9060.2603
8.210417	0.125	-19.827778	GWL03	3.7615	242.3338	86.1451	-14.7228	39.1400	11192.7849
8.335417	0.25	-19.702778	GWL03	2.8906	448.2226	83.5517	0.8942	44.0094	11715.0972
8.460417	0.375	-19.577778	GWL03	3.1763	568.0784	82.8194	0.1912	43.7471	10261.4681
8.585417	0.5	-19.452778	GWL03	3.4970	600.6367	85.0687	0.8613	44.3020	12707.2108
8.710417	0.625	-19.327778	GWL03	3.2280	580.8845	87.0651	0.2103	45.1042	11962.6370
8.835417	0.75	-19.202778	GWL03	3.1629	527.9726	87.7363	0.3607	45.7092	12134.0031
8.960417	0.875	-19.077778	GWL03	3.0978	475.0608	88.4074	0.5111	46.3141	12305.3692
9.085417	1	-18.952778	GWL03	3.0327	422.1489	89.0785	0.6615	46.9191	12476.7354
9.210417	1.125	-18.827778	GWL03	2.9675	369.2371	89.7496	0.8118	47.5241	12648.1015
9.335417	1.25	-18.702778	GWL03	2.9024	316.3253	90.4207	0.9622	48.1290	12819.4676
9.460417	1.375	-18.577778	GWL03	2.8373	263.4134	91.0918	1.1126	48.7340	12990.8337
9.585417	1.5	-18.452778	GWL03	2.7722	210.5016	91.7629	1.2630	49.3390	13162.1999
9.710417	1.625	-18.327778	GWL03	2.7070	157.5897	92.4340	1.4134	49.9439	13333.5660
9.835417	1.75	-18.202778	GWL03	2.6419	104.6779	93.1051	1.5638	50.5489	13504.9321
9.960417	1.875	-18.077778	GWL03	2.5768	51.7661	93.7762	1.7141	51.1539	13676.2982
10.085417	2	-17.952778	GWL03	2.5117	-1.1458	94.4473	1.8645	51.7588	13847.6644
10.210417	2.125	-17.827778	GWL03	2.5887	-29.4277	94.5000	1.5222	51.0419	12625.3931
10.335417	2.25	-17.702778	GWL03	2.7818	-3.7644	93.9728	0.6707	48.5954	9193.1123
10.460417	2.375	-17.577778	GWL03	2.5459	-1.9971	95.2929	1.3609	50.0083	9477.6928
10.585417	2.5	-17.452778	GWL03	2.7825	-9.5457	94.4535	1.0915	50.4736	10075.1998
10.710417	2.625	-17.327778	GWL03	2.6264	-21.0098	93.5270	0.7512	49.7845	9207.9370
10.835417	2.75	-17.202778	GWL03	1.8618	-23.6740	94.9207	1.1424	49.5293	9748.6759
10.960417	2.875	-17.077778	GWL03	2.0751	-16.4998	94.1054	1.5345	51.5701	12295.6825
11.085417	3	-16.952778	GWL03	2.0924	-1.6870	93.3203	1.1710	50.8303	12261.7105
11.210417	3.125	-16.827778	GWL03	2.0770	4.0781	94.0321	1.2203	49.7581	12708.0570
11.335417	3.25	-16.702778	GWL03	2.3722	4.3256	95.3507	1.6029	48.6413	12015.1183
11.460417	3.375	-16.577778	GWL03	2.4150	18.3437	96.4029	1.3507	46.2367	9647.5163
11.585417	3.5	-16.452778	GWL03	2.2986	11.3490	97.8485	1.5772	47.1608	11565.5199
11.710417	3.625	-16.327778	GWL03	2.0729	-10.2131	98.1735	1.6056	50.1090	15301.7206
11.835417	3.75	-16.202778	GWL03	1.8329	-17.3736	97.5119	1.1185	49.3036	14352.5473
11.960417	3.875	-16.077778	GWL03	1.8636	-22.0390	96.9398	0.7773	45.7845	10563.2697
12.085417	4	-15.952778	GWL03	1.7648	-15.7563	97.2402	1.2909	45.3622	10823.4083
12.210417	4.125	-15.827778	GWL03	1.8316	-16.5992	97.3553	1.7166	43.9985	9941.6901
12.335417	4.25	-15.702778	GWL03	1.8377	-18.5854	97.4073	1.5205	44.5024	12382.1380
12.460417	4.375	-15.577778	GWL03	1.7451	-14.7800	97.9036	1.1822	44.7701	13654.2527
12.585417	4.5	-15.452778	GWL03	1.7463	-7.2992	98.3877	0.9593	42.3209	11367.4880
12.710417	4.625	-15.327778	GWL03	1.6170	22.2621	99.1527	1.5261	41.7253	11343.4135
12.835417	4.75	-15.202778	GWL03	1.6678	19.3666	99.7429	1.9386	40.6651	10022.2989
12.960417	4.875	-15.077778	GWL03	1.7305	11.5518	100.1982	1.8806	40.6340	11027.7782
13.085417	5	-14.952778	GWL03	1.6781	6.0860	100.7761	2.1955	42.0043	14106.8816
13.210417	5.125	-14.827778	GWL03	1.7076	-7.6325	101.3039	2.3255	42.0973	14110.1398
13.335417	5.25	-14.702778	GWL03	1.6835	-13.3456	100.5748	2.1310	40.7976	11818.9315
13.460417	5.375	-14.577778	GWL03	1.7074	-21.6982	100.1357	2.0203	40.5222	12518.3734
13.585417	5.5	-14.452778	GWL03	1.6321	-25.8136	101.1912	3.0487	39.4228	12450.7058
13.710417	5.625	-14.327778	GWL03	1.6210	-29.1828	102.1749	2.8179	38.7047	12594.8963
13.835417	5.75	-14.202778	GWL03	1.6473	-25.8597	103.0287	1.3857	37.7969	11679.5330
13.960417	5.875	-14.077778	GWL03	1.5750	-22.9510	103.7629	1.4966	36.3589	9364.9893
14.085417	6	-13.952778	GWL03	1.5272	-20.0423	104.5175	1.9084	36.8055	10568.8375
14.210417	6.125	-13.827778	GWL03	1.4793	-17.1336	105.2722	2.3203	37.2520	11772.6858
14.335417	6.25	-13.702778	GWL03	1.9362	-0.9907	105.4930	2.4092	36.8772	13211.2085
14.460417	6.375	-13.577778	GWL03	1.9393	6.6646	105.3955	1.8389	34.8861	11778.1099
14.585417	6.5	-13.452778	GWL03	1.7326	-11.3940	105.6395	1.7699	33.3978	11282.3053
14.710417	6.625	-13.327778	GWL03	1.3118	-11.4788	106.9719	2.3928	32.7306	12367.7528
14.835417	6.75	-13.202778	GWL03	1.3224	14.8374	106.5734	2.5568	31.2274	12734.8714
14.960417	6.875	-13.077778	GWL03	1.3543	12.5795	105.8827	2.5441	30.3876	11541.4020
15.085417	7	-12.952778	GWL03	1.3533	-13.6501	106.2442	2.4871	30.8958	10545.3860
15.210417	7.125	-12.827778	GWL03	1.4002	-6.0289	106.7592	2.0094	32.0720	11320.6070
15.335417	7.25	-12.702778	GWL03	1.4323	9.4231	106.8518	2.1887	32.3979	11338.3980
15.460417	7.375	-12.577778	GWL03	1.3585	-13.5459	106.3366	2.8385	32.3554	11577.7040
15.585417	7.5	-12.452778	GWL03	1.3737	-28.8225	106.3246	2.9505	32.6314	11325.3846
15.710417	7.625	-12.327778	GWL03	1.4415	-28.4896	107.1244	2.7878	32.0559	11751.1365
15.835417	7.75	-12.202778	GWL03	1.3769	-26.6644	106.4958	3.1221	31.5023	12181.6287
15.960417	7.875	-12.077778	GWL03	1.3050	-21.9725	107.0683	3.1089	31.2033	11093.3008
16.085417	8	-11.952778	GWL03	1.2548	-17.2806	109.3459	2.6071	30.7578	9522.7071
16.210417	8.125	-11.827778	GWL03	1.4513	-12.5887	111.5249	3.9201	31.1801	10679.6242
16.335417	8.25	-11.702778	GWL03	1.5755	-11.7044	108.6104	3.9350	30.8451	11484.1774
16.460417	8.375	-11.577778	GWL03	1.7275	-4.5614	106.6788	3.2043	31.0334	12077.3577
16.585417	8.5	-11.452778	GWL03	1.9401	-10.0080	108.8998	3.2091	30.0980	10721.9080
16.710417	8.625	-11.327778	GWL03	1.9856	-4.6980	110.0768	3.0492	29.2210	10511.5774
16.835417	8.75	-11.202778	GWL03	1.7609	-3.4129	108.5982	3.2628	29.3033	11190.7230
16.960417	8.875	-11.077778	GWL03	8.6139	-5.7315	108.1825	3.3939	28.6088	11731.9594
17.085417	9	-10.952778	GWL03	4.9880	-13.5955	109.5436	3.4070	27.8973	11705.4950
17.210417	9.125	-10.827778	GWL03	1.2343	-0.3250	109.9256	3.4402	27.4798	11534.6088
17.335417	9.25	-10.702778	GWL03	1.5993	1.9988	110.6613	3.8369	28.1640	12445.4934
17.460417	9.375	-10.577778	GWL03	1.7161	-7.1275	110.4280	3.8131	27.2238	10742.0040
17.585417	9.5	-10.452778	GWL03	2.0347	-0.6593	109.6525	3.8713	27.1930	11102.0186
17.710417	9.625	-10.327778	GWL03	1.4303	3.1953	110.6482	4.4957	27.2665	11642.7368
17.835417	9.75	-10.202778	GWL03	1.1769	-2.2287	113.3745	4.3836	26.9168	11839.6387
17.960417	9.875	-10.077778	GWL03	1.4374	-12.6536	115.0570	3.9362	27.0306	12379.7787
18.085417	10	-9.952778	GWL03	1.6835	-28.1088	111.9075	4.4324	27.4500	11999.1934
18.210417	10.125	-9.827778	GWL03	1.8383	-29.8152	110.3764	5.1553	26.4832	11266.5109
18.335417	10.25	-9.702778	GWL03	1.9046	-28.2437	114.0765	4.3742	24.6702	9700.9791
18.460417	10.375	-9.577778	GWL03	2.0802	-18.4048	114.6416	4.8083	24.8533	11435.0728
18.585417	10.5	-9.452778	GWL03	2.6304	3.6713	115.2047	5.4330	25.1927	12175.1845
18.710417	10.625	-9.327778	GWL03	3.4976	1.3562	116.3537	5.3052	24.5545	10148.9865
18.835417	10.75	-9.202778	GWL03	1.2287	-1.7285	116.4941	5.4350	23.9712	9614.5253
18.960417	10.875	-9.077778	GWL03	1.5298	-11.4316	118.5859	5.7559	23.9302	9845.9476
19.085417	11	-8.952778	GWL03	1.6278	-6.8101	119.1525	6.0652	23.4303	10186.5901
19.210417	11.125	-8.827778	GWL03	1.6474	0.7570	119.8208	6.6310	23.9976	12479.7956
19.335417	11.25	-8.702778	GWL03	1.4166	19.2608	118.6552	6.8454	22.9561	11316.6378
19.460417	11.375	-8.577778	GWL03	1.5238	4.7087	118.8823	6.8833	23.4052	9455.6155
19.585417	11.5	-8.452778	GWL03	1.7990	10.8243	119.7674	7.7464	23.7079	10228.5232
19.710417	11.625	-8.327778	GWL03	1.8734	7.1226	120.7625	8.0914	23.7298	12147.8524
19.835417	11.75	-8.202778	GWL03	1.6411	22.6204	123.6091	8.0713	24.0591	12443.1254
19.960417	11.875	-8.077778	GWL03	1.4261	2.3386	124.4948	9.8980	23.6536	11851.6734
20.085417	12	-7.952778	GWL03	1.7148	20.4256	124.0668	9.2127	23.1937	11786.5188
20.210417	12.125	-7.827778	GWL03	1.7745	30.1172	123.0370	9.2092	23.1497	12482.9388
20.335417	12.25	-7.702778	GWL03	1.9077	1.0926	125.2975	10.1629	22.8517	12636.3419
20.460417	12.375	-7.577778	GWL03	1.7718	6.9399	126.5072	10.3013	22.8500	12195.3268
20.585417	12.5	-7.452778	GWL03	1.7510	5.1212	125.1380	9.9485	22.7888	12200.9312
20.710417	12.625	-7.327778	GWL03	1.7244	3.8017	126.0700	10.7589	22.2367	11445.2072
20.835417	12.75	-7.202778	GWL03	1.6778	4.0228	128.3609	11.2897	21.8046	10311.2676
20.960417	12.875	-7.077778	GWL03	1.8165	-13.4367	129.3611	12.6290	21.1793	9035.6253
21.085417	13	-6.952778	GWL03	1.8321	-11.4406	129.9465	13.3005	21.4051	9175.8980
21.210417	13.125	-6.827778	GWL03	1.8476	-9.4445	130.5320	13.9720	21.6310	9316.1707
21.335417	13.25	-6.702778	GWL03	1.8632	-7.4485	131.1175	14.6435	21.8569	9456.4435
21.460417	13.375	-6.577778	GWL03	1.8788	-5.4524	131.7029	15.3150	22.0828	9596.7162
21.585417	13.5	-6.452778	GWL03	1.8943	-3.4563	132.2884	15.9864	22.3086	9736.9889
21.710417	13.625	-6.327778	GWL03	1.9099	-1.4603	132.8739	16.6579	22.5345	9877.2617
21.835417	13.75	-6.202778	GWL03	1.9255	0.5358	133.4593	17.3294	22.7604	10017.5344
21.960417	13.875	-6.077778	GWL03	1.9411	2.5319	134.0448	18.0009	22.9862	10157.8072
22.085417	14	-5.952778	GWL03	1.9566	4.5279	134.6303	18.6724	23.2121	10298.0799
22.210417	14.125	-5.827778	GWL03	1.9722	6.5240	135.2157	19.3439	23.4380	10438.3526
22.335417	14.25	-5.702778	GWL03	1.9878	8.5201	135.8012	20.0154	23.6638	10578.6254
22.460417	14.375	-5.577778	GWL03	2.0033	10.5161	136.3867	20.6869	23.8897	10718.8981
22.585417	14.5	-5.452778	GWL03	2.0189	12.5122	136.9721	21.3584	24.1156	10859.1708
22.710417	14.625	-5.327778	GWL03	2.0345	14.5083	137.5576	22.0299	24.3415	10999.4436
22.835417	14.75	-5.202778	GWL03	2.0500	16.5043	138.1431	22.7014	24.5673	11139.7163
22.960417	14.875	-5.077778	GWL03	2.0656	18.5004	138.7285	23.3729	24.7932	11279.9891
23.085417	15	-4.952778	GWL03	2.0812	20.4965	139.3140	24.0444	25.0191	11420.2618
23.210417	15.125	-4.827778	GWL03	2.0968	22.4925	139.8995	24.7159	25.2449	11560.5345
23.335417	15.25	-4.702778	GWL03	2.1123	24.4886	140.4849	25.3874	25.4708	11700.8073
23.460417	15.375	-4.577778	GWL03	2.1279	26.4847	141.0704	26.0589	25.6967	11841.0800
23.585417	15.5	-4.452778	GWL03	2.1435	28.4807	141.6559	26.7303	25.9226	11981.3527
23.710417	15.625	-4.327778	GWL03	2.0744	28.0540	142.2414	27.7020	25.5782	12174.0408
23.835417	15.75	-4.202778	GWL03	1.9346	12.0664	142.8268	30.1081	24.0140	11722.7390
23.960417	15.875	-4.077778	GWL03	1.9765	-17.3986	143.4123	32.7524	23.1570	10513.0996
24.085417	16	-3.952778	GWL03	1.8897	-27.8333	143.9978	32.2467	23.7767	11192.4015
24.210417	16.125	-3.827778	GWL03	1.9221	-9.3299	144.5832	32.2968	23.6474	11218.4811
24.335417	16.25	-3.702778	GWL03	1.9527	29.3646	145.1687	32.8375	22.5019	10695.0676
24.460417	16.375	-3.577778	GWL03	1.8437	21.1914	145.7542	33.5998	22.2246	11529.8761
24.585417	16.5	-3.452778	GWL03	1.9796	7.0028	146.3396	35.7213	22.0853	11833.9139
24.710417	16.625	-3.327778	GWL03	1.8613	13.1665	146.9251	37.8788	21.6912	12791.2637
24.835417	16.75	-3.202778	GWL03	1.7253	8.2008	147.5106	40.8446	22.6473	16716.0129
24.960417	16.875	-3.077778	GWL03	1.8533	-12.1425	148.0960	42.5806	22.2119	15588.5376
25.085417	17	-2.952778	GWL03	1.7412	8.4813	148.6815	41.5615	20.6502	12713.1500
25.210417	17.125	-2.827778	GWL03	1.8220	-6.5728	149.2670	42.8380	19.6059	11721.5763
25.335417	17.25	-2.702778	GWL03	1.8775	8.0860	149.8524	43.4801	18.8038	11156.0321
25.460417	17.375	-2.577778	GWL03	1.9948	5.1545	150.4379	43.0616	19.1630	12912.3467
25.585417	17.5	-2.452778	GWL03	2.2130	5.9296	151.0234	48.0681	18.8466	11938.2261
25.710417	17.625	-2.327778	GWL03	2.4374	3.4391	151.4542	50.4899	17.9763	10791.6601
25.835417	17.75	-2.202778	GWL03	2.4525	16.7308	152.6629	47.4370	18.1507	11344.4901
25.960417	17.875	-2.077778	GWL03	2.3538	8.8868	155.9433	49.6167	17.8489	10546.2513
26.085417	18	-1.952778	GWL03	2.3437	1.7134	159.1872	54.5939	17.5671	9876.2552
26.210417	18.125	-1.827778	GWL03	2.4060	4.9384	160.5571	62.1535	18.5918	11256.9948
26.335417	18.25	-1.702778	GWL03	2.4676	-19.8854	159.2343	64.5451	18.3966	10647.5181
26.460417	18.375	-1.577778	GWL03	2.7361	-10.5197	158.0014	65.6815	18.7543	9228.1159
26.585417	18.5	-1.452778	GWL03	2.8889	13.4268	158.5949	64.2230	19.4602	10972.8128
26.710417	18.625	-1.327778	GWL03	2.8467	2.5827	157.6674	60.2696	19.9889	13145.0551
26.835417	18.75	-1.202778	GWL03	2.7079	29.1728	160.3634	85.6419	19.4777	11928.3103
26.960417	18.875	-1.077778	GWL03	2.4688	22.5538	162.2463	107.5865	19.6750	10431.0633
27.085417	19	-0.952778	GWL03	2.3258	1.9500	162.7880	71.9616	19.6978	11274.8797
27.210417	19.125	-0.827778	GWL03	2.1802	-27.4690	166.2253	76.3557	18.6717	10123.7133
27.335417	19.25	-0.702778	GWL03	2.2086	-22.3065	168.0656	80.4248	18.2481	10579.9596
27.460417	19.375	-0.577778	GWL03	2.2095	7.1124	164.0187	83.5145	18.6367	11773.8125
27.585417	19.5	-0.452778	GWL03	2.2407	10.9212	165.5506	86.3384	18.7655	11832.5677
27.710417	19.625	-0.327778	GWL03	2.2404	11.1231	169.1601	83.0865	19.1658	12886.8120
27.835417	19.75	-0.202778	GWL03	2.2404	11.1231	169.1601	83.0865	19.1658	12886.8120
27.960417	19.875	-0.077778	GWL03	2.2404	11.1231	169.1601	83.0865	19.1658	12886.8120
28.038194	19.952778	0	GWL03	2.2404	11.1231	169.1601	83.0865	19.1658	12886.8120
28.163194	20.077778	0.125	GWL03	2.8998	113.5886	169.5254	168.1807	7464.3977	10633.1760
28.288194	20.202778	0.25	GWL03	3.5591	216.0545	169.8907	253.2753	14909.6560	8379.5320
28.413194	20.327778	0.375	GWL03	4.6200	318.5204	199.1313	232.3289	12063.5399	8967.7149
28.538194	20.452778	0.5	GWL03	6.0271	193.1681	257.9266	231.5563	9503.0551	8747.1364
28.663194	20.577778	0.625	GWL03	5.6161	149.2410	235.3543	256.6671	6082.6488	14811.8988
28.788194	20.702778	0.75	GWL03	4.8316	105.1867	204.0066	244.3435	4258.6842	16214.3825
28.913194	20.827778	0.875	GWL03	4.3945	77.7814	171.5708	221.8212	3632.0400	13635.5030
29.038194	20.952778	1	GWL03	3.9787	52.2333	141.3651	200.1137	3127.8957	10976.6705
29.163194	21.077778	1.125	GWL03	3.4929	30.3203	131.2236	189.0699	2784.7347	10850.1114
29.288194	21.202778	1.25	GWL03	3.6558	37.7511	123.1316	165.8817	2640.8908	12142.5158
29.413194	21.327778	1.375	GWL03	4.0341	32.3552	117.9041	153.6720	2442.2944	12356.9108
29.538194	21.452778	1.5	GWL03	4.5063	25.0384	115.2490	140.9490	2276.7119	12369.9265
29.663194	21.577778	1.625	GWL03	4.2377	31.7017	115.4672	131.5772	2048.8510	11534.6913
29.788194	21.702778	1.75	GWL03	3.9588	19.1842	113.3628	130.4224	1866.1857	10059.5112
29.913194	21.827778	1.875	GWL03	3.7949	43.9146	118.1342	128.0117	1886.7315	11789.1364
30.038194	21.952778	2	GWL03	3.7032	42.2729	118.9611	125.4970	1816.1200	10859.8097
30.163194	22.077778	2.125	GWL03	3.7746	38.8353	121.6211	126.4615	1841.5686	11044.5325
30.288194	22.202778	2.25	GWL03	3.9790	51.7494	125.8206	128.1031	1881.1720	10722.3263
30.413194	22.327778	2.375	GWL03	4.8783	63.2922	126.6483	129.0731	1955.4795	10785.4186
30.538194	22.452778	2.5	GWL03	5.5863	74.7020	129.0101	131.2083	2060.4618	12253.5545
30.663194	22.577778	2.625	GWL03	6.3569	62.1250	131.9732	148.5536	1987.6616	10861.2378
30.788194	22.702778	2.75	GWL03	6.4664	61.3938	133.2137	159.4765	1914.1217	10091.6711
30.913194	22.827778	2.875	GWL03	5.4933	88.3619	133.9699	153.7674	1908.9019	11060.1707
31.038194	22.952778	3	GWL03	4.9363	70.3210	133.4656	148.0582	1856.2383	11170.7901
31.163194	23.077778	3.125	GWL03	5.0472	38.0105	133.7423	150.1516	1752.3257	10825.1705
31.288194	23.202778	3.25	GWL03	5.2532	55.4076	133.7039	149.9381	1681.4884	11657.5347
31.413194	23.327778	3.375	GWL03	5.6658	65.6215	130.6752	143.9357	1618.2343	12689.1553
31.538194	23.452778	3.5	GWL03	6.3235	75.8355	131.1868	150.8940	1513.5777	12097.4427
31.663194	23.577778	3.625	GWL03	6.5038	76.2636	131.6567	157.1411	1454.6768	13015.1293
31.788194	23.702778	3.75	GWL03	6.3778	71.3724	130.5294	163.6220	1441.9610	15545.2180
31.913194	23.827778	3.875	GWL03	6.3497	75.6762	131.2906	172.1602	1378.6146	14971.1628
32.038194	23.952778	4	GWL03	6.3812	79.9800	132.0518	180.6984	1315.2683	14397.1076
32.163194	24.077778	4.125	GWL03	6.6585	84.2838	132.8131	189.2366	1251.9219	13823.0524
32.288194	24.202778	4.25	GWL03	7.1805	88.5877	133.5743	197.7748	1188.5755	13248.9972
32.413194	24.327778	4.375	GWL03	7.4795	92.8915	134.3355	206.3130	1128.9314	12674.9420
32.538194	24.452778	4.5	GWL03	7.8193	97.1953	135.0967	214.8512	1087.0823	12100.8868
32.663194	24.577778	4.625	GWL03	8.3582	101.4991	135.8579	223.3894	1045.2332	11526.8317
32.788194	24.702778	4.75	GWL03	8.7063	105.8029	136.6192	231.9276	1003.3841	10952.7765
32.913194	24.827778	4.875	GWL03	9.0931	110.1068	137.3804	240.4658	961.5350	10378.7213
